date,open,high,low,close,SMA5,SMA10,SMA20,SMA60,SMA120,SMA240,volume,MA5,MA10,DIF12-26,MACD9,OSC,"K(9,3)","D(9,3)",net buy sell,cumulative net buy sell,buy,sell
2023/8/4,16847.24,16887.38,16748.51,16843.68,17077.73,17105.62,17071.14,16771.9,16209.02,15267.84,3744.15,4199.24,4103.57,41.68,82.71,-41.03,0.3286,0.4768,-10300000000,2.2052E+12,1.281E+11,1.384E+11
2023/8/7,16870.81,17032.32,16868.74,16996,17018.34,17102.15,17087.73,16794.47,16222.31,15276.07,3280.96,4084.39,3991.92,29.71,72.11,-42.4,0.3344,0.4293,-3180000000,2.202E+12,96300000000,99500000000
2023/8/8,17006.46,17043.56,16812.59,16877.07,16964.67,17086.5,17098.94,16817.18,16232.8,15283.68,3792.46,3858.42,3961.19,14.36,60.56,-46.2,0.2829,0.3805,-19300000000,2.1827E+12,1.145E+11,1.338E+11
2023/8/9,16836.64,16956.73,16798.5,16870.94,16896.28,17053.7,17097.54,16839.99,16243.41,15291.73,3328.75,3747.05,3864.67,-0.09,48.43,-48.52,0.2456,0.3355,3450000000,2.1862E+12,1.075E+11,1.041E+11
2023/8/10,16827.11,16827.11,16601.17,16634.7,16844.48,17000.92,17081.18,16859.32,16252.14,15297.72,3543.66,3538,3849.54,-27.36,33.27,-60.63,0.1767,0.2826,-11000000000,2.1752E+12,1.068E+11,1.178E+11
2023/8/11,16644.65,16766.84,16601.25,16601.25,16795.99,16936.86,17058.17,16874.77,16260.95,15303.19,2955.69,3380.31,3789.77,-50.94,16.43,-67.37,0.1178,0.2277,-2780000000,2.1724E+12,1.011E+11,1.039E+11
2023/8/14,16585.41,16585.41,16307.28,16393.66,16675.52,16846.93,17013.67,16882.58,16267.11,15307.26,3295.52,3383.22,3733.8,-86.6,-4.18,-82.42,0.109,0.1881,-17300000000,2.1551E+12,95200000000,1.125E+11
2023/8/15,16438.63,16546.01,16437.63,16454.8,16591.07,16777.87,16969.69,16888.46,16275.62,15311.56,2986.35,3221.99,3540.21,-109.3,-25.2,-84.1,0.127,0.1678,-860000000,2.1542E+12,96300000000,97200000000
2023/8/16,16422.2,16446.78,16304.44,16446.78,16506.24,16701.26,16930.64,16892.99,16283.09,15315.65,3325.61,3221.37,3484.21,-130.79,-46.32,-84.47,0.1489,0.1615,-16200000000,2.138E+12,1.033E+11,1.195E+11
2023/8/17,16411.63,16550.11,16264.65,16516.66,16482.63,16663.55,16900.65,16898.59,16291.73,15320.32,3864.98,3285.63,3411.81,-142.08,-65.47,-76.61,0.2071,0.1767,-16500000000,2.1216E+12,1.143E+11,1.308E+11
2023/8/18,16508.46,16583.95,16344.29,16381.31,16438.64,16617.32,16861.47,16901.81,16298.65,15324.37,3865.65,3467.62,3423.96,-152.45,-82.87,-69.58,0.188,0.1804,-19300000000,2.1023E+12,1.035E+11,1.228E+11
2023/8/21,16414.14,16485.25,16347.77,16381.49,16436.21,16555.87,16829.01,16905.51,16305.47,15329.11,2671.05,3342.73,3362.97,-160.72,-98.44,-62.29,0.1816,0.1808,7970000000,2.1102E+12,88200000000,80200000000
2023/8/22,16429.69,16535.07,16407.83,16437.61,16432.77,16511.92,16799.21,16907.94,16313.96,15334.7,3102.1,3365.88,3293.94,-160.94,-110.94,-50.01,0.2236,0.1951,6290000000,2.1165E+12,98900000000,92600000000
2023/8/23,16440.39,16588.51,16440.39,16576.9,16458.79,16482.52,16768.11,16909.14,16321.97,15340.98,2942.11,3289.18,3255.27,-152.01,-119.15,-32.86,0.3563,0.2488,6160000000,2.1227E+12,96500000000,90400000000
2023/8/24,16651.03,16822.36,16651.03,16770.87,16509.64,16496.13,16748.53,16911.38,16332.53,15347.52,4511.61,3418.5,3352.07,-126.68,-120.66,-6.02,0.5401,0.3459,12300000000,2.135E+12,1.375E+11,1.251E+11
2023/8/25,16708.53,16708.53,16481.58,16481.58,16529.69,16484.17,16710.51,16909.03,16339.89,15352.54,3279.45,3301.26,3384.44,-122.58,-121.04,-1.54,0.4897,0.3938,-33600000000,2.1014E+12,92600000000,1.262E+11
2023/8/28,16498.86,16582.96,16498.86,16509.26,16555.24,16495.73,16671.33,16907.87,16347.48,15359.13,2832.01,3333.46,3338.09,-119.03,-120.64,1.61,0.4727,0.4201,-2890000000,2.0985E+12,86500000000,89400000000
2023/8/29,16528.49,16627.7,16495.76,16623.65,16592.45,16512.61,16645.24,16909.72,16355.94,15366.09,2536.08,3220.25,3293.07,-109.49,-118.41,8.92,0.5297,0.4566,4130000000,2.1026E+12,82700000000,78500000000
2023/8/30,16666.33,16780.42,16666.33,16719.82,16621.04,16539.92,16620.59,16909.93,16363.91,15372.86,2847.72,3201.38,3245.28,-90.49,-112.83,22.34,0.615,0.5094,7150000000,2.1098E+12,89700000000,82600000000
2023/8/31,16707.35,16712.22,16630.67,16634.51,16593.76,16551.7,16607.63,16908.6,16370.38,15380.5,3601.95,3019.44,3218.97,-80.05,-106.27,26.22,0.6114,0.5434,-5630000000,2.1041E+12,1.603E+11,1.66E+11
2023/9/1,16640.92,16730.13,16619.23,16644.94,16626.44,16578.06,16597.69,16906.65,16377.27,15388.71,2858.42,2935.24,3118.25,-70.41,-99.1,28.69,0.5982,0.5617,-8540000000,2.0956E+12,74500000000,83000000000
2023/9/4,16649.67,16789.69,16648.51,16789.69,16682.52,16618.88,16587.37,16904.44,16385.76,15397.58,2367.66,2842.37,3087.91,-54.51,-90.18,35.67,0.7037,0.609,1540000000,2.0971E+12,67100000000,65600000000
2023/9/5,16784.12,16791.61,16727.44,16791.61,16716.11,16654.28,16583.1,16905.41,16396.31,15406.39,2530.77,2841.3,3030.78,-39.74,-80.09,40.35,0.7724,0.6635,1210000000,2.0984E+12,71700000000,70500000000
2023/9/6,16796.37,16841.19,16732.69,16738.16,16719.78,16670.41,16576.46,16902.94,16406.12,15416.09,2766.13,2824.98,3013.18,-28.75,-69.82,41.07,0.7527,0.6932,-8070000000,2.0903E+12,73100000000,81200000000
2023/9/7,16715.45,16715.45,16609.94,16619.14,16716.71,16655.24,16575.68,16897.33,16416.61,15424.57,2426.08,2589.81,2804.63,-29.52,-61.76,32.24,0.6209,0.6691,-17900000000,2.0724E+12,62500000000,80300000000
2023/9/8,16609.93,16609.93,16505.64,16576.02,16702.92,16664.68,16574.42,16886.66,16426.52,15431.94,2311.89,2480.51,2707.87,-35.69,-56.55,20.86,0.4914,0.6099,-13800000000,2.0586E+12,56200000000,69900000000
2023/9/11,16579.83,16600.03,16398.3,16432.95,16631.58,16657.05,16576.39,16873.24,16436.61,15438.35,2891.41,2585.26,2713.81,-48.17,-54.87,6.71,0.3537,0.5245,-13500000000,2.0451E+12,77800000000,91400000000
2023/9/12,16433.82,16579.86,16422.91,16572.71,16587.8,16651.96,16582.28,16860.53,16445.95,15446.33,2520.09,2583.12,2712.21,-51.73,-54.24,2.52,0.367,0.472,8430000000,2.0536E+12,86300000000,77900000000
2023/9/13,16578.13,16653.3,16542.72,16581.51,16556.47,16638.12,16589.02,16848.74,16455.62,15454.3,2571.13,2544.12,2684.55,-49.72,-53.34,3.62,0.3826,0.4422,-1840000000,2.0517E+12,82400000000,84200000000
2023/9/14,16581.62,16807.56,16581.62,16807.56,16594.15,16655.43,16603.56,16840.96,16466.41,15463.65,2878.27,2634.56,2612.19,-34.71,-49.61,14.9,0.5631,0.4825,18900000000,2.0706E+12,97600000000,78700000000
2023/9/15,16809.74,16920.92,16787.74,16920.92,16663.13,16683.03,16630.55,16836.56,16476.08,15474.05,4051.69,2982.52,2731.51,-11.67,-42.02,30.36,0.7087,0.5579,8420000000,2.0791E+12,1.684E+11,1.599E+11
2023/9/18,16893.97,16893.97,16698.24,16698.24,16716.19,16673.88,16646.38,16828.15,16483.03,15483,2855.86,2975.41,2780.33,-4.68,-34.56,29.87,0.6638,0.5932,-25600000000,2.0534E+12,76100000000,1.017E+11
2023/9/19,16706.48,16762.52,16636.32,16636.32,16728.91,16658.35,16656.32,16821.11,16489.05,15492.22,2834.85,3038.36,2810.74,-5.48,-28.74,23.26,0.5943,0.5936,-12700000000,2.0407E+12,76700000000,89400000000
2023/9/20,16626.61,16665.27,16522.38,16534.75,16719.56,16638.01,16654.21,16815.22,16494.92,15501.59,2843.09,3092.75,2818.44,-14.31,-25.86,11.54,0.4833,0.5568,-18200000000,2.0225E+12,82800000000,1.011E+11
2023/9/21,16475.42,16475.42,16300.54,16316.67,16621.38,16607.77,16631.5,16804.9,16500.04,15510.75,2839.1,3084.92,2859.74,-37.97,-28.28,-9.69,0.3308,0.4815,-34000000000,1.9885E+12,80400000000,1.144E+11
2023/9/22,16267.32,16360.96,16202.43,16344.48,16506.09,16584.61,16624.65,16794.94,16504.83,15521.45,2414.98,2757.57,2870.05,-59.21,-34.47,-24.74,0.2865,0.4165,-14800000000,1.9737E+12,74400000000,89200000000
2023/9/25,16345.78,16498.38,16345.78,16452.23,16456.89,16586.54,16621.79,16787.22,16509.86,15532.39,2173.05,2621.01,2798.21,-65.28,-40.63,-24.65,0.3069,0.3799,-3100000000,1.9706E+12,69200000000,72300000000
2023/9/26,16440.26,16440.26,16276.07,16276.07,16384.84,16556.88,16604.42,16773.75,16513.26,15544.1,2397.22,2533.49,2785.92,-78.86,-48.27,-30.59,0.2387,0.3329,-23200000000,1.9474E+12,63500000000,86600000000
2023/9/27,16273.84,16324.22,16212.86,16310.36,16339.96,16529.76,16583.94,16759.91,16517.42,15555.66,2192.57,2403.38,2748.07,-90.81,-56.78,-34.03,0.2092,0.2917,-1510000000,1.9459E+12,70200000000,71700000000
2023/9/28,16330.71,16411.28,16311.41,16353.74,16347.38,16484.38,16569.9,16748.2,16521.73,15567.87,2671.29,2369.82,2727.37,-93.71,-64.17,-29.54,0.2124,0.2652,-7750000000,1.9381E+12,88700000000,96500000000
2023/10/2,16382.96,16575.31,16382.96,16557.31,16389.94,16448.02,16565.52,16744.78,16527.4,15581.44,2867.54,2460.34,2608.96,-82.09,-67.75,-14.34,0.3528,0.2944,6360000000,1.9445E+12,89400000000,83000000000
2023/10/3,16520.24,16571.66,16453.8,16454.34,16390.36,16423.63,16548.75,16741.29,16531.91,15593.43,2613.65,2548.46,2584.73,-74.82,-69.17,-5.66,0.4166,0.3352,-15800000000,1.9287E+12,72400000000,88200000000
2023/10/4,16419.48,16419.48,16203.34,16273.38,16389.83,16387.33,16522.84,16734.96,16534.75,15603.73,2426.47,2554.31,2543.9,-83.52,-72.04,-11.48,0.3412,0.3372,-25900000000,1.9028E+12,68000000000,94000000000
2023/10/5,16313.89,16477.61,16313.89,16453.52,16418.46,16379.21,16508.61,16727.54,16540.15,15614.4,2437.11,2603.21,2503.3,-78.84,-73.4,-5.44,0.4519,0.3754,-1270000000,1.9015E+12,76800000000,78100000000
2023/10/6,16482.93,16539.13,16482.93,16520.57,16451.82,16399.6,16503.68,16720.18,16545.08,15626.14,2229.79,2514.91,2442.37,-67,-72.12,5.12,0.5856,0.4455,-3510000000,1.898E+12,61300000000,64800000000
2023/10/11,16567.43,16729.5,16567.43,16672.03,16474.77,16432.36,16508.48,16713.69,16550.98,15641,3756.41,2692.69,2576.51,-45.43,-66.78,21.35,0.6873,0.5261,23100000000,1.9211E+12,1.627E+11,1.396E+11
2023/10/12,16698.85,16825.91,16684.43,16825.91,16549.08,16469.72,16528.13,16706.06,16558.95,15656.61,3031.08,2776.17,2662.31,-17.63,-56.95,39.32,0.7915,0.6146,24100000000,1.9452E+12,1.196E+11,95500000000
2023/10/13,16815.91,16815.91,16726.43,16782.57,16650.92,16520.37,16538.62,16696.87,16567.39,15673.15,3049.22,2900.72,2727.51,3.27,-44.91,48.18,0.8378,0.689,-6090000000,1.9391E+12,96500000000,1.026E+11
2023/10/16,16712.93,16712.93,16614.1,16652.24,16690.66,16554.56,16542.16,16687.27,16575.26,15687.84,2407.24,2894.75,2748.98,10.11,-33.9,44.01,0.7989,0.7256,-15600000000,1.9235E+12,72700000000,88300000000
2023/10/17,16678.28,16770.64,16618.3,16642.55,16715.06,16583.44,16533.91,16679.37,16583.92,15703.16,2794.24,3007.64,2761.28,16.2,-23.88,40.09,0.7678,0.7397,-4620000000,1.9189E+12,88200000000,92900000000
2023/10/18,16608.02,16612.25,16398.76,16440.91,16668.84,16571.8,16509.91,16667.31,16590.71,15716.97,3610.69,2978.5,2835.59,5.21,-18.06,23.28,0.639,0.7061,-8620000000,1.9102E+12,1.405E+11,1.491E+11
2023/10/19,16416.54,16479.35,16382.4,16452.73,16594.2,16571.64,16497.63,16657.68,16599.72,15731.46,2580.04,2888.29,2832.23,-5.96,-15.64,9.68,0.5164,0.6429,-13100000000,1.8971E+12,80400000000,93500000000
2023/10/20,16434.43,16462.56,16271.82,16440.72,16525.83,16588.38,16487.85,16647.79,16608.61,15746.02,2838.91,2846.22,2873.47,-17.67,-16.05,-1.62,0.4459,0.5772,-7300000000,1.8898E+12,1.008E+11,1.081E+11
2023/10/23,16391.41,16391.41,16245.84,16251.36,16445.65,16568.16,16473.68,16632,16615.61,15760.32,2173.71,2799.52,2847.13,-36.13,-20.06,-16.07,0.3004,0.485,-14200000000,1.8756E+12,64600000000,78800000000
2023/10/24,16257.8,16318.77,16163,16309.76,16379.1,16547.08,16473.34,16617.79,16621.69,15774.71,2358.71,2712.41,2860.03,-50.95,-26.24,-24.71,0.2741,0.4147,-13200000000,1.8624E+12,68500000000,81700000000
2023/10/25,16320.71,16459.34,16320.71,16358.89,16362.69,16515.76,16474.06,16603.07,16627.71,15790.09,2397.07,2469.69,2724.09,-54.08,-31.81,-22.27,0.2827,0.3707,-7500000000,1.8549E+12,71200000000,78700000000
2023/10/26,16305.16,16305.16,16073.74,16073.74,16286.89,16440.55,16455.14,16582.75,16632.05,15804.03,2441.1,2441.9,2665.09,-75.28,-40.5,-34.78,0.1885,0.31,-28700000000,1.8262E+12,72400000000,1.011E+11
2023/10/27,16112.75,16200.3,16112.75,16134.61,16225.67,16375.75,16448.06,16565.91,16636.43,15817.4,2166.97,2307.51,2576.87,-89.92,-50.39,-39.54,0.1548,0.2582,-8990000000,1.8172E+12,67800000000,76800000000
2023/10/30,16142.06,16203.33,16101.24,16149.68,16205.34,16325.5,16440.03,16548.19,16640.79,15831.4,2188.99,2310.57,2555.04,-99.94,-60.3,-39.64,0.1502,0.2222,-6790000000,1.8104E+12,74000000000,80800000000
2023/10/31,16176.58,16215.35,15975.91,16001.27,16143.64,16261.37,16422.4,16533.31,16643.31,15844.12,2738.45,2386.52,2549.46,-114.82,-71.2,-43.62,0.1169,0.1871,-17300000000,1.7932E+12,88600000000,1.059E+11
2023/11/1,16027.72,16099.03,15978.26,16038.56,16079.57,16221.13,16396.47,16519.89,16645.9,15856.62,2167.2,2340.54,2405.12,-125.96,-82.15,-43.81,0.1209,0.165,-6050000000,1.7871E+12,69700000000,75700000000
2023/11/2,16094.26,16396.95,16094.26,16396.95,16144.21,16215.55,16393.6,16509.91,16652.19,15870.36,2681.08,2388.54,2415.22,-110.71,-87.87,-22.84,0.3709,0.2336,15900000000,1.803E+12,93900000000,78000000000
2023/11/3,16412.54,16520.1,16412.54,16507.65,16218.82,16222.25,16405.31,16503.75,16660.47,15885.03,2715.22,2498.19,2402.85,-84.27,-87.15,2.87,0.573,0.3468,9080000000,1.8121E+12,86700000000,77600000000
2023/11/6,16572.56,16720.56,16572.56,16649.36,16318.76,16262.05,16415.1,16500.06,16670.02,15900.12,2758.36,2612.06,2461.32,-49.76,-79.67,29.91,0.6834,0.459,18500000000,1.8307E+12,98300000000,79800000000
2023/11/7,16650.14,16684.95,16608.1,16684.95,16455.49,16299.57,16423.32,16500.9,16680.11,15914.55,2219.11,2508.2,2447.36,-20.74,-67.88,47.15,0.773,0.5637,1260000000,1.8319E+12,72000000000,70800000000
2023/11/8,16691.32,16775.23,16665.4,16740.83,16595.95,16337.76,16426.76,16503.22,16689,15928.68,2795.3,2633.82,2487.18,7.41,-52.82,60.24,0.8343,0.6539,3770000000,1.8357E+12,87500000000,83700000000
2023/11/9,16741.16,16759.43,16680.91,16745.65,16665.69,16404.95,16422.75,16509.09,16695.83,15941.63,2494.09,2596.42,2492.48,29.57,-36.35,65.91,0.8772,0.7283,-2010000000,1.8337E+12,78900000000,80900000000
2023/11/10,16725.94,16725.94,16651.23,16682.67,16700.69,16459.76,16417.75,16512.89,16700.67,15954.87,2355.35,2524.44,2511.32,42.82,-20.51,63.33,0.8795,0.7787,-7070000000,1.8266E+12,70800000000,77900000000
2023/11/13,16711.53,16961.02,16711.53,16839.29,16738.68,16528.72,16427.11,16519.43,16706.21,15966.67,2931.21,2559.01,2585.54,64.85,-3.44,68.29,0.8784,0.812,20400000000,1.847E+12,1.064E+11,86000000000
2023/11/14,16884.52,16946.38,16884.52,16915.71,16784.83,16620.16,16440.76,16526.08,16712.33,15978.09,2782.91,2671.77,2589.98,87.57,14.76,72.81,0.9015,0.8418,11600000000,1.8585E+12,98900000000,87300000000
2023/11/15,17039.62,17143.88,17034.95,17128.78,16862.42,16729.18,16475.16,16538.54,16720.17,15988.85,3855.99,2883.91,2758.86,119.82,35.77,84.05,0.9275,0.8704,46500000000,1.9051E+12,1.561E+11,1.095E+11
2023/11/16,17136.52,17194.32,17089.4,17171.18,16947.53,16806.61,16511.08,16551.7,16728.61,15999.83,2912.65,2967.62,2782.02,147.5,58.12,89.38,0.9392,0.8933,19600000000,1.9247E+12,1.088E+11,89100000000
2023/11/17,17155.86,17253.47,17147.56,17208.95,17052.78,16876.74,16549.49,16564.55,16736.25,16010.97,2990.16,3094.58,2809.51,171.35,80.77,90.59,0.9365,0.9077,23700000000,1.9484E+12,1.074E+11,83800000000
2023/11/20,17197.82,17219.76,17151.82,17210.47,17127.02,16932.85,16597.45,16575.11,16742.13,16022.24,2829.99,3074.34,2816.68,187.56,102.13,85.44,0.9339,0.9164,9120000000,1.9575E+12,95500000000,86400000000
2023/11/21,17239.94,17421.17,17239.94,17416.7,17227.22,17006.02,16652.79,16585.88,16748.63,16034.6,3446.24,3207,2939.39,212.12,124.13,88,0.954,0.9289,42100000000,1.9997E+12,1.398E+11,97700000000
2023/11/22,17325.6,17344.53,17264.95,17310.26,17263.51,17062.97,16700.36,16599.69,16754.36,16046.14,2883.28,3012.46,2948.19,223.67,144.04,79.64,0.9213,0.9264,-7400000000,1.9923E+12,81600000000,89000000000
2023/11/23,17291.33,17343.61,17228.45,17294.55,17288.19,17117.86,16761.4,16612.78,16760.32,16057.33,2869.94,3003.92,2985.77,228.8,160.99,67.81,0.8881,0.9136,1370000000,1.9936E+12,81000000000,79600000000
2023/11/24,17304.65,17336.13,17268.38,17287.42,17303.88,17178.33,16819.04,16623.84,16766.78,16067.76,2540.03,2913.9,3004.24,230.58,174.91,55.67,0.8423,0.8898,3440000000,1.9971E+12,81300000000,77900000000
2023/11/27,17291.23,17351.93,17133.76,17137.42,17289.27,17208.14,16868.43,16630.8,16770.37,16077.59,2794.43,2906.78,2990.56,220.98,184.12,36.86,0.65,0.8099,-1820000000,1.9953E+12,91100000000,93000000000
2023/11/28,17150.3,17360.38,17145.2,17341.25,17274.18,17250.7,16935.43,16642.58,16775.59,16089.19,2981.82,2813.9,3010.45,219.48,191.19,28.29,0.6863,0.7687,20000000000,2.0153E+12,1.182E+11,98200000000
2023/11/29,17352.11,17441.79,17323.27,17370.56,17286.24,17274.88,17002.03,16654.67,16780.66,16100.28,3277.65,2892.77,2952.62,222.14,197.38,24.76,0.7138,0.7504,9920000000,2.0252E+12,1.142E+11,1.043E+11
2023/11/30,17389.2,17433.85,17313.3,17433.85,17314.1,17301.14,17053.88,16665.41,16784.92,16110.92,4142.11,3147.21,3075.56,223.86,202.68,21.18,0.8006,0.7671,7960000000,2.0331E+12,2.132E+11,2.052E+11
2023/12/1,17422.35,17450.13,17355.89,17438.35,17344.29,17324.08,17100.41,16676.19,16790.8,16121.03,3032.8,3245.76,3079.83,224.01,206.95,17.07,0.8547,0.7963,1210000000,2.0344E+12,95400000000,94200000000
2023/12/4,17450.64,17516.61,17398.1,17421.48,17401.1,17345.18,17139.02,16687.58,16795.26,16131.24,3296.2,3346.12,3126.45,223.07,210.17,12.9,0.8203,0.8043,-5290000000,2.0291E+12,96300000000,1.016E+11
2023/12/5,17401.59,17401.59,17252.57,17328.01,17398.45,17336.32,17171.17,16699.39,16798.36,16141.02,3205.38,3390.83,3102.36,210.87,210.31,0.56,0.716,0.7749,-10500000000,2.0186E+12,1.012E+11,1.117E+11
2023/12/6,17340.82,17439.85,17337.47,17360.72,17396.48,17341.36,17202.16,16712.47,16799.56,16151.99,3005.1,3336.32,3114.55,202.67,208.78,-6.11,0.6749,0.7416,253000000,2.0189E+12,87300000000,87000000000
2023/12/7,17356.92,17387.94,17273.71,17278.74,17365.46,17339.78,17228.82,16726.57,16799.9,16163.02,3038.38,3115.57,3131.39,188.36,204.7,-16.34,0.5762,0.6864,-5160000000,2.0137E+12,83100000000,88300000000
2023/12/8,17309.36,17465.35,17309.36,17383.99,17354.59,17349.44,17263.88,16740.09,16800.31,16174.82,3133.14,3135.64,3190.7,181.45,200.05,-18.6,0.5984,0.6571,15200000000,2.0289E+12,1.064E+11,91200000000
2023/12/11,17416.96,17451.82,17372.82,17418.34,17353.96,17377.53,17292.84,16754.03,16801.39,16186.12,2914.32,3059.26,3202.69,176.34,195.31,-18.97,0.6082,0.6408,1190000000,2.0301E+12,94500000000,93300000000
2023/12/12,17429.61,17528.72,17404.88,17450.63,17378.48,17388.47,17319.58,16764.75,16802.85,16197.95,3203.82,3058.95,3224.89,173.78,191,-17.22,0.6446,0.6421,10300000000,2.0404E+12,1.051E+11,94800000000
2023/12/13,17447.51,17507.92,17438.69,17468.93,17400.13,17398.3,17336.59,16773.89,16805.22,16210.22,3202.06,3098.34,3217.33,170.79,186.96,-16.17,0.6909,0.6583,3470000000,2.0439E+12,97900000000,94400000000
2023/12/14,17482.38,17668.35,17482.38,17653.11,17475,17420.23,17360.69,16789.8,16808.98,16222.36,3898.05,3270.28,3192.92,177.91,185.15,-7.24,0.7817,0.6994,33800000000,2.0777E+12,1.377E+11,1.039E+11
2023/12/15,17693.33,17743.54,17642.79,17673.87,17532.98,17443.78,17383.93,16807.09,16814.1,16234.61,4483.82,3540.41,3338.03,186.99,185.52,1.48,0.8072,0.7354,21200000000,2.0988E+12,1.865E+11,1.653E+11
2023/12/18,17637.86,17665.91,17586.88,17652.03,17579.71,17466.84,17406.01,16825.71,16820.47,16247.63,3265.38,3610.62,3334.94,188.44,186.1,2.34,0.8065,0.7591,736000000,2.0996E+12,1.018E+11,1.011E+11
2023/12/19,17669.84,17669.84,17497.32,17576.55,17604.9,17491.69,17414,16846.71,16825.81,16260.72,3257.92,3621.44,3340.2,182.72,185.43,-2.71,0.7525,0.7569,165000000,2.0997E+12,1.074E+11,1.072E+11
2023/12/20,17608.35,17657.65,17597.48,17635.2,17638.15,17519.14,17430.25,16868.22,16831.58,16275.16,3397.92,3660.62,3379.48,180.24,184.39,-4.15,0.7518,0.7552,24600000000,2.1244E+12,1.293E+11,1.047E+11
2023/12/21,17531.45,17552.9,17442.76,17543.74,17616.28,17545.64,17442.71,16886.42,16836.82,16288.95,3285.15,3538.04,3404.16,167.42,180.99,-13.57,0.6549,0.7218,-2770000000,2.1216E+12,99200000000,1.02E+11
2023/12/22,17586.16,17618.17,17567.55,17596.63,17600.83,17566.9,17458.17,16908.43,16841.09,16302.09,2916.78,3224.63,3382.52,161.37,177.07,-15.7,0.6253,0.6896,6180000000,2.1278E+12,88800000000,82700000000
2023/12/25,17596.27,17663.35,17595.27,17604.84,17591.39,17585.55,17481.54,16930,16844.96,16315.98,2426.86,3056.92,3333.77,156.57,172.97,-16.4,0.5986,0.6593,-865000000,2.1269E+12,53800000000,54600000000
2023/12/26,17619.09,17751.73,17619.09,17751.73,17626.43,17615.66,17502.07,16953.3,16850.75,16330.42,2295.97,2864.53,3242.99,159.12,170.2,-11.08,0.7324,0.6836,18100000000,2.145E+12,70200000000,52100000000
2023/12/27,17766.73,17897.16,17766.73,17891.5,17677.69,17657.92,17528.11,16975.54,16860.16,16345.27,2998.18,2784.59,3222.6,170.73,170.31,0.42,0.8174,0.7282,36800000000,2.1818E+12,1.049E+11,68100000000
2023/12/28,17900.76,17928.14,17841.76,17910.37,17751.01,17683.65,17551.94,16999.8,16870.54,16360.84,2897.51,2707.06,3122.55,180.75,172.39,8.35,0.8661,0.7742,19300000000,2.2011E+12,92000000000,72700000000
2023/12/29,17893.63,17945.7,17864.23,17930.81,17817.85,17709.34,17576.56,17027.43,16881.2,16376.86,2720.74,2667.85,2946.24,188.15,175.55,12.6,0.9009,0.8164,12200000000,2.2132E+12,85000000000,72800000000
2024/1/2,17939.79,17956.74,17784.97,17853.76,17867.63,17729.51,17598.18,17050.76,16889.15,16392.35,3011.59,2784.8,2920.86,187.37,177.91,9.46,0.8671,0.8333,1050000000,2.2143E+12,86400000000,85300000000
2024/1/3,17829.28,17829.28,17518.19,17559.31,17829.15,17727.79,17609.74,17068.08,16894.13,16406.25,3101.34,2945.87,2905.2,165.01,175.33,-10.32,0.6537,0.7734,-22800000000,2.1915E+12,83300000000,1.061E+11
2024/1/4,17574.39,17609.89,17515.73,17549.65,17760.78,17719.23,17619.19,17082.7,16898.2,16420.21,2825.01,2911.24,2847.91,140.81,168.43,-27.62,0.4614,0.6694,-3460000000,2.188E+12,77900000000,81400000000
2024/1/5,17559.4,17606.79,17495.39,17519.14,17682.53,17716.77,17631.21,17094.26,16900.16,16433.61,2697.7,2871.28,2789.17,118.56,158.45,-39.89,0.3248,0.5545,-4230000000,2.1838E+12,78300000000,82500000000
2024/1/8,17534.52,17688.11,17534.52,17572.66,17610.9,17714.38,17640.64,17107.43,16902.15,16446.94,2625.7,2852.27,2760.06,104.31,147.62,-43.31,0.2723,0.4605,2400000000,2.1862E+12,78300000000,75900000000
2024/1/9,17585.4,17694.26,17517.55,17535.49,17547.25,17707.44,17646.5,17122.15,16904.71,16458.54,2996.6,2849.27,2817.03,90.26,136.15,-45.89,0.2105,0.3772,-584000000,2.1856E+12,91300000000,91900000000
2024/1/10,17495.67,17499.43,17439.27,17465.63,17528.51,17678.83,17647.25,17135.86,16907.62,16469.64,2579.95,2744.99,2845.43,69.99,122.92,-52.93,0.1573,0.3039,-3110000000,2.1825E+12,77100000000,80200000000
2024/1/11,17477.88,17574.92,17476.87,17545.32,17527.65,17644.21,17651.07,17154.27,16910.79,16481.28,3075.47,2795.08,2853.16,58.75,110.08,-51.34,0.1732,0.2603,3610000000,2.1861E+12,95500000000,91900000000
2024/1/12,17536.05,17570.63,17469.87,17512.83,17526.39,17604.46,17644.05,17171.94,16914.81,16492.87,2837.23,2822.99,2847.13,47.75,97.62,-49.87,0.1629,0.2278,2740000000,2.1888E+12,85100000000,82400000000
2024/1/15,17541.26,17632.77,17532.98,17546.82,17521.22,17566.06,17637.7,17190.38,16919.08,16504.21,2899.12,2877.67,2864.97,42.44,86.58,-44.14,0.2005,0.2187,-9090000000,2.1797E+12,78700000000,87700000000
2024/1/16,17523.78,17523.78,17337.58,17346.87,17483.49,17515.37,17622.44,17208.63,16920.32,16514.29,3150.13,2908.38,2878.82,23.75,74.01,-50.27,0.1423,0.1933,-45100000000,2.1346E+12,75600000000,1.208E+11
2024/1/17,17341.58,17361.05,17151.58,17161.79,17422.73,17475.62,17601.7,17222.83,16920.31,16523.58,3915.24,3175.44,2960.21,-5.5,58.11,-63.61,0.1012,0.1626,-78200000000,2.0564E+12,1E+11,1.783E+11
2024/1/18,17169.1,17300.29,17169.1,17227.79,17359.22,17443.43,17581.33,17237.32,16920.19,16530.8,2805.36,3121.41,2958.25,-26.59,41.17,-67.76,0.1143,0.1465,-8730000000,2.0477E+12,89600000000,98300000000
